D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,M1,M2,M3,M4,M5,M6,G1,G2,G3,G4,G5,G6,G7,G8,G9,R1,R2,R3,R4,R5,R6,R7,R8,T1,T2
125.3214505,92.52375177,96.50707043,9.677419355,40.32258065,117.1875,68.80044692,112.0194307,0.614183151,52.4071689,0.828614745,221.4001741,129.3592563,1.375362178,17.12595585,70.87493395,64.25984107,0.4312798,0.000625597,0.178076708,0.651237931,0.018270249,1.060475492,360021738.5,240.7300443,35814.03342,27517386.57,71.2577356,2088.865179,-17439.16075,-4.32915232,-47.09475643,0.184683511,3585478.909,3011154.877,92957.65026,39725.36584,6.6484375,0.0010501,40904,3.3688,0.037153,12600000,58931,25196,4174.1,0.009869959,-0.133580877
128.9187257,98.3185549,153.4120322,32.30769231,44.61538462,117.1875,109.3223947,85.71014495,1.275489556,52.3937614,0.677562089,44.98839477,62.23692628,0.278174845,59.5974933,58.70045481,50.88257657,0.271643568,0.002342593,0.034771174,0.66959582,0.021473532,1.377853525,223171489.1,229.8884099,5270.266775,12094471.29,48.3617952,810.9498492,1589.081159,-0.104583536,-18.14647733,0.096118781,426081.3862,79420.12096,1408.944868,23.02372982,7.359375,0.30668,51915,1.583,0.03779,1710000,66634,20976,3433.1,0.004723572,-0.103072464
150.4669149,135.5595971,188.8931344,5.333333333,14.66666667,39.0625,134.4789258,138.4140854,0.97156966,49.40748777,0.521161423,18.53270979,35.38960598,0.085433951,43.81407457,52.14638451,40.05646286,0.354462393,0.002528303,0.068429916,0.842039876,0.021839577,1.833294712,415063115,310.0499479,11961.49761,636973.7718,10.48970115,55.85930281,60729.69298,7.21076149,-12.99537847,0.007033082,83265174.39,48523968.8,998114.6331,112159.4638,11.1875,-0.77255,12330,0.54592,0.041641,821000,48021,6478.5,1148,0.019492679,0.058309273
122.0424868,245.8466522,383.0904036,65,83.33333333,93.75,273.2098859,218.3065832,1.251496321,49.90736796,0.397918023,3473.55266,2922.162854,17.67368833,2625.573456,631.8030159,818.6766036,0.095174389,0.003234075,0.010203336,0.43456573,0.011237064,1.349092442,73267672.76,134.8569774,893.951567,109946505,159.6207093,3153.952849,7445.450343,1.398450872,-5.694131343,0.009116958,1402807.429,745241.279,17212.13363,4242.002581,5.9453125,2.4267,27125,5.4596,0.03432,12000000,24309,18909,3741.9,0.000946694,-0.041855738
160.9981701,38.9794038,41.42743414,1.234567901,2.469135802,39.0625,29.33360698,28.1495064,1.042064702,63.56074174,1.299730286,2.61628121,12.29193131,0.011497803,25.23583531,18.54158319,17.19228329,0.368397033,0.002203805,0.024444234,0.827169411,0.009773809,1.877813558,4089130312,994.6372898,75594.03308,1199920.283,13.64928398,126.2091542,752.1465676,0.114743211,-22.73388798,0.493878614,9042.3112,5595.354657,134.5938441,23.40071383,15.171875,-0.23088,6203.4,0.51809,0.036158,235000,192.83,4601.1,931.41,0.000417359,0.018464297
79.32070968,271.7987473,349.1134432,89.47368421,89.47368421,140.625,250.2630414,297.7093349,0.840628801,49.90307172,0.778676388,982.4254561,875.6432621,6.852106512,58.33341828,261.0917825,236.8601137,0.185639335,0.003092103,0.042227221,0.575099543,0.019980494,0.671610624,118763170,152.8592591,7563.925516,18695584.21,67.64870313,292.3708237,320.8220065,0.046268474,-31.4392811,0.500130242,3990.984788,2409.230238,23.84604036,15.67902993,14.9921875,0.0066261,196.48,1.2998,0.020059,219.3,1.6962,297.22,39.929,6376.411329,103.4928682
90.12648334,316.2044725,428.0869304,88.37209302,95.34883721,156.25,306.3686097,327.7833209,0.934668087,50.27643587,0.61503064,733.4112966,441.6879418,3.360853198,262.688383,219.3746681,205.5914558,0.289315368,0.000313702,0.138801672,0.573279112,0.030650335,1.256895262,1009425246,398.4612053,104126.942,17575199.02,65.07509135,342.1963435,-124.3529929,-0.016801219,-19.98043789,0.50403751,568.1451432,75.71003763,20.01191559,26.42983898,14.875,-8.14E-06,84.122,0.74792,0.020041,222.11,0.73015,331.94,28.55,0.245102277,-0.370511779
73.1841924,331.8845782,436.1581583,91.66666667,97.22222222,367.1875,312.5771717,325.1746233,0.961259426,51.35600888,0.672143566,110.1803581,79.54153081,1.05606629,21.81074897,156.1461424,121.6171917,0.235122059,0.001312814,0.034423368,0.61703904,0.010598686,1.016331785,41432058.26,73.70546684,5358.498105,7984106.502,41.29088575,374.3546434,-200.4773477,-0.074351907,-20.2724072,0.500130242,638.3309106,236.3178026,18.65499675,18.70031286,14.984375,-0.043924,130.46,24.543,0.020011,1347.2,13.699,405.19,87.858,54055.42857,547.773429
74.9244079,365.0946902,502.0326985,88.88888889,94.44444444,523.4375,360.0695187,374.6464791,0.961091425,48.88487918,0.565252824,13.85258672,17.61657635,0.193802058,16.27407818,168.7994765,128.3195915,0.340544989,0.000112164,0.168845439,0.722796178,0.051431734,1.47671258,765203658.9,359.9991558,69690.5426,1055535337,509.3045114,15491.94308,303.0057227,0.071698226,-14.46846406,0.502474603,5554.345015,1451.86297,29.27855066,14.0144243,14.921875,-0.026862,70.264,8.0257,0.020073,2237.7,0.7099,254.06,39.351,347817.7824,776.2202571
91.57824893,235.8365916,317.5957152,89.13043478,93.47826087,125,226.8020411,226.1830542,1.002736663,47.73540321,0.488265563,18.92457559,49.39772447,0.062350856,20.48524997,99.65004687,74.89084144,0.258013132,0.003182617,0.010186998,0.767663311,0.014451507,1.447463057,146621236.5,186.8458541,3272.092598,2533005.865,20.50005113,239.4472038,-27.57590933,-0.007676138,-7.673168999,0.500911696,61.95744632,7.572280643,6.772850089,0.993962091,14.921875,0.0031502,18.769,13.388,0.024782,191.98,0.14502,179.06,34.275,6990.212152,171.4857632
92.28943773,267.045784,299.0638973,86.36363636,90.90909091,0,213.9708669,315.9410919,0.677249248,49.74039617,0.80176352,48.91418623,40.01719969,0.229126234,7.968225112,95.55237538,71.29440269,0.241800344,0.000851329,0.005650827,0.7365815,0.01037713,1.132447409,5197738.857,30.94442804,396.1233576,19752765.68,67.46255404,592.9075995,87.86175985,0.010142597,-9.764923363,0.500130242,371.8179119,368.8993304,9.936059201,0.306013047,14.953125,0.034653,43.218,1.5203,0.021431,1535.6,13.51,451.69,52.231,6610.263729,121.3616503
72.85035121,354.9059762,465.1714219,91.66666667,91.66666667,375,333.7265751,383.2666813,0.870742466,50.80129336,0.698508921,178.5795851,167.9201133,1.793800603,53.3456397,178.4301713,144.1113561,0.334789423,8.28281E-05,0.150137555,0.546252063,0.015701988,0.957321425,44039688.82,91.33269295,3127.8227,19312050.49,63.46429619,1001.723789,180.1331063,0.063053413,-21.88796684,0.500651211,1551.882226,1861.590395,5.604864749,12.36161372,14.9765625,0.068361,136.94,1.1938,0.020176,6024.6,96.111,588.59,100.53,15196.10857,-206.8235886
86.82708223,343.758455,543.4106707,85.71428571,97.61904762,343.75,389.0184785,295.8765912,1.314799785,48.2268365,0.350668056,37.37388017,71.96423386,0.283650311,24.13673472,159.5752619,116.3024339,0.310396976,0.002209182,0.036064815,0.753268964,0.023459982,1.479508745,131518099.7,176.9899081,2924.839229,122155639.6,174.4440787,1380.98751,243.691078,0.062695248,-21.77269152,0.49596249,1307.011601,109.278012,78.97060859,13.73656683,15.1015625,0.065121,63.671,1.5483,0.021279,1396.9,21.697,305.5,53.817,6692.509097,84.70160053
88.75658561,309.697742,427.7867086,84.61538462,92.30769231,0,306.4574344,316.3472577,0.968737446,48.7963726,0.561695399,117.3493031,128.9036753,0.227667456,103.6845861,127.0268274,100.0183172,0.28149441,0.002308155,0.014194678,0.757599203,0.013241898,1.792230908,13086548.8,50.46376987,861.5877183,46215917.81,95.87038763,2845.004924,-137.1876697,-0.000569809,-15.33027559,0.502474603,1624.400308,844.8359161,11.74522683,1.957635511,14.9140625,-0.011836,63.571,6.8336,0.020019,40.976,1.673,143.31,25.216,5322.849351,-62.74415257
119.7235964,33.45897738,33.62174826,8.196721311,45.90163934,70.3125,23.97475068,40.86003095,0.586753121,49.85729305,0.817876519,1.527665581,8.131676764,0.006391084,3.958024157,23.64958722,21.17761021,0.357692758,0.002496879,0.023145394,0.710912664,0.01176296,1.526976016,252849465.7,247.9118222,4387.085917,4345613.573,27.04787127,400.1870766,21044.01326,2.82361058,-28.55746507,0.054180776,13418204.19,6915390.615,137138.7467,15644.09195,7.5859375,0.65429,11143,0.3253,0.028163,552000,3088.1,4079.1,802.62,0.000732425,0.008156393
137.7825874,20.0256527,14.59346082,0,14.08450704,85.9375,10.38444384,25.60787077,0.40551766,52.70515948,1.201956498,847.0079268,672.463405,4.738361818,61.95469348,144.0941758,148.0409452,0.250290606,0.002051723,0.015977786,0.521906101,0.014529627,0.930340908,17472852.76,63.97260315,457.8473508,79392247.24,138.5972862,1466.238469,3109.413579,0.665106239,-9.421251519,0.048710602,195111.0668,101209.6419,2912.471824,979.6640504,2.9609375,3.8136,50229,15.952,0.030832,3250000,20156,17639,6120.8,0.001810305,-0.094987746
163.7668462,74.40978034,99.8641233,8.536585366,9.756097561,46.875,70.97817366,68.17556168,1.041108748,55.98176608,0.25967304,129.8761376,85.09868865,0.89071618,17.85824858,48.11113599,41.2773131,0.260788233,0.002834849,0.036193842,0.612914577,0.020848862,1.152330397,371982782.5,295.3226802,9657.545798,17719423,59.23986556,1105.359257,8571.121947,1.748659345,-2.554687633,0.011200834,1897844.895,919922.6429,23061.53138,6664.061699,9.4921875,0.20421,11900,0.29191,0.033318,336000,11992,5332.6,1038.8,0.000892495,0.052579807
108.2222976,150.1287372,240.2252138,73.58490566,88.67924528,70.3125,171.5164661,128.2191872,1.337681746,50.89188758,0.342839466,314.6501032,309.5378941,1.631034077,195.434311,120.9107465,117.1781713,0.296571163,0.002938926,0.028009398,0.616692346,0.022338162,1.314027848,79958580.43,133.6188187,2969.331536,2525014361,747.4849678,98847.78783,-696.4578319,0.071037198,-16.16165061,0.047929148,53200.82211,25374.66072,522.0948785,18.69693805,1.4921875,-0.53688,40315,0.16164,0.032373,590000,82569,9237.3,1846.6,0.001696118,-0.041545599
137.0315494,101.8684921,153.9789093,14.28571429,44.28571429,117.1875,109.6770752,94.78373691,1.157129681,49.36560985,0.498102196,478.2058273,277.9903593,3.005721705,29.26985341,112.0351167,101.6426953,0.379187175,0.001465189,0.078024658,0.642154654,0.011857397,0.889039887,814372708.3,458.0648193,2253.43427,35709465.69,74.3776534,3768.286023,65070.97287,9.620010097,-37.64551787,0.037509768,91649179.88,55924434.14,1220390.938,204354.1725,9.1484375,-0.1392,12560,0.040181,0.030602,16588,4265.8,4300.7,867.98,0.003309937,0.068049475
163.4041688,11.90777429,7.859992839,0,2.409638554,31.25,5.591645906,15.98259778,0.349858389,50.88119953,1.400549355,53.25070393,72.10144472,0.224896318,22.78018491,20.10854394,21.35189328,0.275136975,0.002918794,0.023877684,0.607112669,0.017406297,1.436740521,250182935,238.856004,8101.725174,35630120.18,93.52032687,532.7643314,-3994.155883,0.906154886,-63.29222265,0.113310758,1269923.654,461445.6893,3170.956921,1735.828583,9.71875,0.51776,10821,0.97378,0.035074,1020000,13030,5436.6,998.24,0.001707561,0.026340684
156.8206587,17.4632143,9.637835775,0,2.469135802,46.875,6.853662176,23.73840069,0.288716256,52.61148926,1.542262694,30.88901889,45.37250582,0.145600502,44.65709261,18.36863566,21.28690706,0.307855523,0.002833963,0.03051973,0.754417359,0.013507304,1.832153584,235927209,240.7657823,3472.119594,28515672.07,83.61346855,434.8573896,4517.933302,0.08551072,-16.62668521,0.061734827,815912.9516,420073.8517,7332.879527,25.87623395,2.296875,-0.60054,126000,2.9322,0.033749,7270000,209000,27582,5211.6,0.095851926,0.521948048
123.767546,186.9881251,280.4363551,58.06451613,75.80645161,187.5,199.9413493,176.1679158,1.134947577,50.73264425,0.368821706,43.8218697,42.79422996,0.263306509,15.37328113,93.08603397,70.99744448,0.234308825,0.002519743,0.02811519,0.653285985,0.023988465,1.151252907,16439643.2,54.22210097,1341.470192,124125041.7,172.7681866,2476.028086,-12206.32638,0.570483423,-36.83372618,0.040114613,3187052.715,2453453.647,45772.71486,644.7841602,4.6015625,1.0156,51624,3.1293,0.029887,1660000,30662,21833,4042.6,0.006163815,-0.134197437
138.2364649,160.1638645,253.8868064,40.57971014,42.02898551,54.6875,180.858008,138.9517886,1.301588197,50.31902264,0.437696383,433.7885267,380.8414693,2.853295249,48.84537437,131.7111998,114.6244138,0.410015795,0.000624656,0.177700079,0.6089839,0.079324429,0.931991912,531730115.5,368.8670512,2409.110166,77398419.46,140.001434,555.5815554,25631.06635,3.908677639,-8.761164781,0.005991144,15018144.1,8638970.001,189797.4568,34039.13356,7.7265625,-0.52467,5946.6,0.34531,0.041144,197000,37759,4698.1,754.92,0.000306737,-0.025905298
127.5210273,11.45345233,12.31398458,0,9.230769231,39.0625,8.772253685,13.38655838,0.655303136,51.97704023,0.980790311,153.0145842,159.5140408,0.634251686,21.70714864,37.46183969,38.24460336,0.230509347,0.003377905,0.026050216,0.602441347,0.018489615,1.174847508,62606478.27,122.0827253,1399.943142,5174049.039,30.43272804,421.3673992,3345.786918,0.713071787,-10.59371315,0.01328471,303615.9669,165139.8655,3830.516912,1039.294375,2.375,0.21571,2868.6,0.15035,0.031764,58132,10928,2852.3,476.22,2.60E-05,0.01098039
141.4136471,41.1783537,59.53975185,2.777777778,34.72222222,62.5,42.40016449,40.40990727,1.049251715,50.84243226,0.660403028,1366.25051,1974.157562,7.686241425,640.9969813,303.5830187,352.0377878,0.425779931,0.001255221,0.094999833,0.647181443,0.011470953,1.271264771,56476211.71,108.1818856,3004.808928,99840014.93,159.2841295,628.7337064,7532.395352,0.283594095,-12.71392311,0.065642094,918421.2743,634443.7566,12559.3563,239.1478451,4.703125,0.41645,25940,0.74536,0.034481,554000,26261,11389,1785.9,0.000160279,0.035106197
136.4822446,153.4845546,218.1120474,33.33333333,34.7826087,117.1875,155.3682198,153.3914345,1.012887195,51.56152598,0.871133906,31.48621016,63.51070488,0.256034075,145.5859294,71.73946999,65.69562683,0.306465042,0.002520577,0.028972857,0.805376119,0.015081553,1.818900286,37303309.68,95.92210466,513.4871204,46091402.98,107.1002741,532.6395191,7754.676913,1.01683126,-19.57437198,0.065642094,710227.5442,552273.922,11744.21055,2391.239919,6.328125,0.18472,18425,0.28795,0.033778,1050000,29438,6879.1,1328.5,0.00198891,-0.074107185
107.6304544,277.4434265,396.108596,30.18867925,58.49056604,156.25,282.8237145,276.6249134,1.022408687,50.28389676,0.710028634,133.1758442,109.8521819,0.885979322,58.75903198,124.7014007,96.58893706,0.378973235,0.000723267,0.155194235,0.78042869,0.055504755,1.494971812,60565565.62,108.6912724,3959.521145,321436141.2,281.5386237,4444.48924,20262.47568,4.004375106,-10.40745936,0.00286533,10445823.54,5406498.947,129724.928,34415.92179,7.75,-0.14999,7979.3,0.40142,0.03179,187000,6853.6,4394,816.87,0.00778936,-0.165022067
98.95093502,97.11424847,149.6722111,24,46,304.6875,106.9294757,88.1770374,1.212668047,49.63702238,0.291308975,408.459064,467.081169,1.740737279,75.09676527,137.3240162,131.1093957,0.293734682,0.001270089,0.066678161,0.673456716,0.04444498,1.239233811,532396554.9,307.2924218,44227.82134,468363701.6,343.8904779,3710.019359,7661.856709,1.469711825,-3.559556918,0.079968742,1272459.116,741433.9075,17414.73451,4697.923246,11.140625,-0.45622,6255.5,2.7877,0.028216,26159,3731.4,5289.5,987.37,0.012857561,-0.192864468
155.1972364,111.8455753,163.1534756,12.82051282,15.38461538,46.875,116.1234359,108.7501572,1.067800167,50.5400102,0.384840653,97.42129731,105.0564733,0.59141808,18.79572326,59.84741972,47.81760702,0.394538835,0.001203769,0.12081488,0.591801196,0.018382099,1.265073293,42071818.13,83.36613692,4007.33343,124446146.1,174.252209,2044.550662,1223.74268,-0.070152765,-11.91426673,0.175306069,50963.50075,20224.91964,107.9925999,10.99671776,9.609375,-0.86665,65317,0.82819,0.027588,6260000,1922.9,4048.1,891.15,0.059595992,-0.396053456
135.5115576,21.80030716,15.81059353,1.449275362,13.04347826,46.875,11.24385277,28.28239954,0.397556535,54.08024806,1.488719832,14.04294891,22.85707703,0.063605969,8.529090556,17.46956298,16.86277107,0.342494001,0.002513875,0.021564961,0.70669561,0.016617054,1.513880642,397727677.5,312.4381108,5958.894712,7457711.43,38.34942615,471.5566666,16946.1621,2.815932836,-9.452207785,0.029434749,6865264.669,3742114.271,80319.21386,17070.01859,7.9375,0.015776,66644,1.1527,0.042547,8730000,148000,21846,4029.1,0.001917023,-0.081559099
131.4261763,128.3541409,190.5436995,7.462686567,32.8358209,93.75,135.7637425,122.2146819,1.11086279,47.6302072,0.340729984,321.8992437,279.2722581,1.66915292,16.75488101,102.8744238,88.3920223,0.447055182,0.000474777,0.19674748,0.705416963,0.011569708,0.905268116,135369167.3,176.2280673,4197.14865,5564262.187,30.53036749,517.0579225,7134.676617,0.470650798,-17.72792636,0.119301902,4381980.083,1237989.788,19837.39758,462.6993665,10.7890625,1.5444,74843,0.65815,0.035921,22900000,436000,18577,3434.3,0.002904849,0.112346031
118.3013245,61.58890093,101.044249,31.66666667,63.33333333,171.875,72.06139161,50.14633267,1.437022166,50.4495066,0.503523862,42.05196951,67.80991955,0.187524802,30.55547457,54.38053664,48.50647211,0.265019973,0.001452291,0.023016856,0.749019979,0.010481502,1.612174377,120488416.7,167.8928538,3190.012215,15161046.12,57.13566747,683.8826919,2644.192779,-0.035492799,-21.20859716,0.07580099,257071.3061,305915.2009,3448.968555,0.103500808,7.2421875,-0.030501,111000,0.3716,0.030705,17100000,135000,14945,2700.5,0.002093142,-0.0751817
126.6686275,72.14287644,69.81982447,1.612903226,30.64516129,78.125,49.34371739,60.64818198,0.813605879,35.84726885,1.424700342,141.8391318,82.03674339,0.979881933,24.49942442,46.09467671,42.31797671,0.387084329,0.003669976,0.070511054,0.676145078,0.032450195,1.186666532,318637962.6,271.4639759,9288.364702,118724715,143.4800999,10334.04663,18489.10808,-10.5776644,-71.02268662,0.20890857,13545750.98,174584.0597,195139.666,230247.5835,6.3828125,3.5841,67922,3.8499,0.038669,4610000,6969.8,29134,5568.8,0.002304088,-0.022049817
131.7441007,71.38683257,117.0291398,68.18181818,71.21212121,132.8125,83.39538953,58.18772711,1.433212701,49.89959933,0.183693029,20.42286907,40.16713662,0.12415834,22.01207088,53.58744708,45.669358,0.261049856,0.002534634,0.03935414,0.689887604,0.016272523,1.53856413,109470130.1,149.3923878,6191.373173,61545779.4,121.1832315,1342.520739,8731.541696,0.554644387,-14.2158762,0.077363897,2298404.705,1061328.297,20350.89077,645.2122779,8.046875,1.2377,51551,0.32027,0.036307,2340000,9883.2,10784,2213.4,0.001280209,-0.055790704
150.2852893,137.4406458,195.423406,11.84210526,23.68421053,93.75,139.0335234,128.17502,1.084716221,54.8690526,0.433650235,93.44674168,106.1543986,0.959014146,60.83517641,70.73798655,59.52230075,0.302119241,0.002515904,0.056202505,0.63917993,0.043269971,1.401425053,14785462.9,49.35293412,1415.037357,446966385.7,332.7235063,5694.04746,-35081.1505,4.816612757,-13.43712366,0.048189633,31069880.06,18414450.27,389324.4342,51098.20518,7.875,-1.3606,9989.9,1.6456,0.043171,70020,55172,6461.7,1037,0.001582034,-0.052462497
129.2095295,129.2268763,168.9812947,35.38461538,66.15384615,132.8125,120.4322054,138.7474422,0.86799586,50.35920408,0.815400334,1507.375647,1723.087013,7.395821023,2524.947374,329.3677488,525.6982554,0.132942653,0.000735564,0.008565488,0.588009298,0.011536245,1.761995669,18472602.07,61.77280778,994.9527771,33969960.21,81.87777704,2142.931486,5760.730393,1.754671405,-6.997053016,0.003386299,1054883.878,451981.3817,14010.83407,6765.544341,6.421875,-0.29748,4123.4,1.6026,0.033097,186000,1037,3765.8,695.08,7.67E-05,-0.01308205
145.2684537,209.3885106,290.1046759,19.71830986,22.53521127,54.6875,206.6160875,214.6756155,0.96245718,50.14164638,0.641029999,3.098510623,13.67896466,0.020361755,39.81864307,73.07336422,52.21619481,0.358282991,0.001995821,0.033533859,0.830929945,0.013244168,1.913722654,1396701117,481.9717703,131461.6968,268942501.9,263.7784189,458.1749336,472.6976129,-0.016524455,-61.00761839,0.500130242,2760.729113,2364.699948,58.09155645,1.904795428,14.984375,-0.30557,5712,1.3164,0.035281,2300000,3775.1,8092,1641.8,9.60E-05,0.018977063
91.83218217,240.4827139,342.1523111,93.33333333,93.33333333,0,244.7257622,240.8536493,1.016076621,49.49719366,0.587468338,2239.386107,1552.723626,15.12630554,57.02511831,406.0612638,382.3006644,0.269862472,0.002674468,0.070440989,0.62149406,0.033859839,0.579401346,29865847.3,76.31263378,1954.455299,1464169.923,15.62769876,137.1049866,220.5484694,0.011094991,-19.89254749,0.498567335,1384.054462,1157.612545,64.91628041,25.90558482,15.03125,-0.019056,118.93,0.85328,0.021949,228.11,28.017,373.41,48.442,11405.23747,58.10317187
85.59152279,219.4562921,298.0743123,93.02325581,95.34883721,265.625,213.1854738,225.0774381,0.94716501,48.6407076,0.629353237,679.2109805,792.8666022,2.492551317,460.802706,226.2601398,239.8208392,0.23171642,0.003036743,0.018811447,0.619339801,0.016613484,1.56899856,683378318.9,420.0251842,1542.350182,20218315.35,68.29514562,601.1159148,-37.60801156,0.033374515,-11.77405006,0.506902839,4250.56406,108.0210102,26.45668426,40.17932259,14.765625,-0.0034596,31.501,1.1426,0.02101,76.962,0.48882,127.78,17.827,0.217738436,-0.175656918
70.90240102,392.8176653,564.2583702,87.87878788,93.93939394,195.3125,404.9606023,378.0735254,1.071116,51.80916258,0.422812099,99.1071823,84.50054676,0.648015937,12.93263425,163.4985013,117.55469,0.314830519,0.00030835,0.167667607,0.66182633,0.114260329,1.091595143,103944880.9,154.1403382,3310.597701,52734122,114.504305,621.7703199,-197.8059984,0.005877171,-29.48903411,0.499088304,4234.114922,428.4738913,1.206961503,3.269165355,15.0078125,0.0012617,235.84,7.2296,0.020001,483.76,0.029199,307.62,58.714,229188.979,315.8755324
83.31754949,305.4912337,428.4387928,95.12195122,97.56097561,93.75,306.8095989,307.7448256,0.996961032,50.10975058,0.670560004,20.47692243,23.30247929,0.104181799,13.66307974,118.7572499,84.19260718,0.387110098,0.000853743,0.133111239,0.77705924,0.027778685,1.504668294,32486888.81,75.08773518,2822.694397,699192840.2,423.7957501,2479.276627,407.8354443,0.041164615,-27.47808234,0.501432665,4010.717256,2944.360029,68.57461382,1.872817299,14.953125,0.034701,191.42,5.6346,0.020001,3012.2,10.466,268.62,59.541,50767.3009,469.236364
85.93630336,254.7378488,352.9481415,81.39534884,88.37209302,226.5625,252.5761926,254.8544402,0.991060593,49.0882491,0.539322719,32.68367144,77.98025216,0.147670262,29.53817141,118.1782452,91.22741436,0.173853208,0.003580808,0.007946085,0.758758187,0.013178113,1.348189499,25097526.06,69.134763,1756.656084,70485639.96,129.2607231,1647.729973,101.4400307,0.023638925,-8.456062006,0.510028653,762.6307638,66.60665661,2.959208438,1.772621939,14.640625,0.013342,25.53,8.3644,0.025596,141.71,8.0152,205.62,33.389,2973.185378,-44.89299508
98.63907107,257.4713279,337.4778269,89.79591837,91.83673469,296.875,241.1451808,276.280128,0.87282854,51.15828847,0.672140318,92.67193492,77.18057271,0.424578716,16.51066077,129.699261,102.9519972,0.383820898,0.003030177,0.059990968,0.671822051,0.026074609,1.077144355,522742259.8,353.7884088,10967.41474,64981037.05,116.6598593,3313.485177,-16.46760466,-0.018933932,-11.30979216,0.499869758,980.5374798,348.1564855,7.794047449,0.582220222,14.96875,-0.0083518,88.265,1.072,0.021239,3858.2,117.8,776.56,58.064,5140.434249,20.1963525
74.32494635,450.3920044,500.9390596,86.11111111,91.66666667,0,359.0173438,523.310567,0.686050247,52.96074403,0.798753732,52.37913081,46.20654215,0.251145458,25.10783746,142.8605929,103.207991,0.31843475,0.001736995,0.036464641,0.682421869,0.038023925,1.265172744,57652542.03,106.3442696,3705.544118,7124185.181,41.61534465,123.4517958,156.2829388,0.009654189,-10.11299545,0.506642355,348.4083895,96.21689914,28.09711652,0.935607875,14.7734375,-0.004705,23.042,2.9608,0.024472,16.901,4.714,266.03,49.71,8911.813612,-39.55058416
79.84101454,345.7261986,418.3547775,89.74358974,92.30769231,0,299.3298356,363.5539859,0.823343567,52.8292499,0.918542932,26.44784496,57.46691504,0.096333478,22.00014104,116.8226759,83.79312287,0.327465241,0.002524972,0.027139329,0.773499887,0.019113596,1.428268366,199781607.1,218.20856,4412.633657,33764259.36,92.47226566,241.718907,-54.47232773,-0.000740751,-24.18343143,0.501693149,840.9495104,35.03956791,18.37060496,18.60293941,14.921875,-0.0022223,40.156,2.3373,0.023328,208.33,1.3442,202.97,35.088,6080.190232,-95.77603908
83.57229515,282.4652327,439.0145381,92.68292683,95.12195122,117.1875,314.3768758,245.1418173,1.282428593,49.32985635,0.571063358,629.5138875,385.4804431,2.919129503,59.47028043,197.7185348,166.0898467,0.234360622,0.000431025,0.077319665,0.588077668,0.050973396,1.092014796,412582312.8,319.8405223,5146.691207,23563215.16,68.72869788,1412.988003,229.1967119,0.030940617,-23.09316656,0.496743944,4514.178864,183.8592518,18.96089531,2.409202185,15.09375,0.013732,111.11,3.6862,0.020001,103.46,3.7381,203.75,32.388,2950.902178,18.05022474
123.2220337,24.58029202,23.50144964,4.838709677,29.03225806,70.3125,16.74698617,30.42230154,0.550483866,47.7970612,0.841159412,2.086120915,10.48892753,0.010848167,4.455037048,19.71906718,18.13186613,0.358159192,0.001846366,0.026371152,0.727236694,0.017188346,1.493190865,14590031.9,48.95256564,1403.499285,15579824.4,57.27006681,777.5878823,25712.96489,3.674692587,-15.88487298,0.056525137,12719181.41,8362450.192,186796.5,29243.55405,8.3203125,-0.19699,9277.8,0.25662,0.027687,419000,4814.5,4046,758.02,0.001696077,0.022045848
139.5139551,17.93632528,15.77771354,0,18.30985915,62.5,11.2030125,21.66233438,0.517165523,54.53456126,0.666098882,1197.349756,901.5753101,7.241808484,84.6580354,190.9448017,196.6848285,0.243630036,0.002009223,0.085424857,0.512836827,0.013315809,0.873984169,3699941.779,23.45561703,413.4682084,154623464.9,193.4280443,2852.861944,1919.876788,0.50906165,-9.456926919,0.056264652,82538.17252,91646.58801,2049.561406,568.4177897,3.1328125,-0.057168,2195.3,0.15225,0.030409,91311,165.24,2591.5,536.85,0.001618425,-0.044126295
146.2567284,167.1764295,212.9742286,15.06849315,21.91780822,78.125,151.6510852,183.2772723,0.827440759,51.764107,0.603166535,201.3558261,141.9214221,1.003003247,15.43457068,88.37407111,71.91243294,0.226126168,0.000626563,0.026496563,0.536784186,0.011952559,1.029239316,117884297.5,143.8534713,10007.8208,614351882.2,396.6541743,2653.626376,20423.41835,2.6910062,-2.581082975,0.001562907,10134964.63,5773555.231,121159.6116,15438.10041,12.9765625,-0.91524,9757.1,0.59375,0.03278,377000,4579.7,4879.6,785.08,0.027579733,0.277656784
115.6450293,51.82373188,78.74276043,31.03448276,63.79310345,156.25,56.16009548,46.90685799,1.197268329,48.51915306,0.381216182,1248.765327,1014.930406,8.54609899,87.41192376,229.6022308,230.3246611,0.209784965,0.001917231,0.025248025,0.516246543,0.021143933,0.952025219,77913488.93,129.8091056,3440.463121,6744035022,1322.907012,6177.76682,2659.880874,0.391829215,-14.15741659,0.052878354,263059.0036,87775.00948,1709.417493,320.2923806,2.1328125,-0.21622,153000,0.1131,0.031781,795000,171000,16735,3303,0.000869341,-0.046884568
