D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,M1,M2,M3,M4,M5,M6,G1,G2,G3,G4,G5,G6,G7,G8,G9,R1,R2,R3,R4,R5,R6,R7,R8,T1,T2
129.5032388,43.52141632,46.59118808,7.575757576,37.87878788,85.9375,33.19334689,51.8193249,0.640559231,52.20752409,1.209394859,189.9594575,120.6762689,0.880869595,19.78451415,73.91091816,332.149504,0.364090961,0.020969024,0.086634407,0.659606372,0.020969024,1.172506941,80444699.06,126.0346042,5065.738126,96247794.51,142.5001924,4759.464423,-14404.36468,1.640325788,-46.62435019,0.114352696,6094909.246,2470635.831,45250.91981,6017.117789,10.0703125,-2.2759,27180,0.29574,0.035378,735000,74276,11652,1886.3,0.00069228,-0.021295734
130.272226,69.60153639,107.6551772,56.06060606,62.12121212,140.625,76.69082021,60.76991646,1.261986599,51.70200545,0.404166205,41.14490995,68.9500255,0.145545875,60.55841415,15.86438279,172.0376579,0.345223944,0.018326927,0.040674353,0.744801742,0.018326927,1.693730593,40736271.38,90.71266367,2380.236509,81216750.53,144.320884,321.7616716,6962.088547,0.542962749,-11.45700766,0.06772597,672858.3495,396913.9062,8778.770592,635.5920456,7.4375,1.094,47328,0.1727,0.038176,636000,73818,12341,2266.7,0.000360394,0.016578657
128.8597006,280.8633901,389.4880126,30.15873016,39.68253968,46.875,277.656964,287.9869881,0.96413024,50.70142639,0.658311562,83.19182895,99.04772657,0.259438014,36.34144159,28.38548337,220.053381,0.34424751,0.008751147,0.029037479,0.7428217,0.008751147,1.565099896,79413771.51,127.8615416,4333.224293,6487842.331,39.67415358,115.5338982,-9393.477376,3.172824886,-71.12199631,0.110445428,7594393.685,1408074.475,68379.46388,22345.90814,10.7265625,-0.67993,13669,0.25306,0.041324,1170000,38391,6391.2,1118.3,0.015390969,-0.102070121
141.3388993,113.9451939,168.3457732,23.61111111,47.22222222,117.1875,119.8810298,108.3275269,1.106653436,50.57654738,0.422585755,1778.29953,1771.798971,15.40071421,2233.870355,709.7632808,5818.789561,0.126137038,0.015607124,0.009858014,0.489676409,0.015607124,1.422681989,3678737.448,27.27990378,213.867088,8554041.072,38.21904737,767.1190511,8469.586667,1.238258301,-7.667166282,0.032039594,1386863.818,796469.7241,17371.43785,3272.692815,5.53125,-0.10322,3836,1.4376,0.033121,688000,487.32,2604.5,463.63,7.72E-05,-0.019831963
158.5897661,67.20864431,88.32358636,6.172839506,9.87654321,70.3125,62.77040342,60.61864908,1.035496574,56.42434478,0.844414785,4.275326382,10.41757554,0.050120396,17.90994142,1.669746476,32.9576079,0.271321721,0.014659401,0.029094875,0.827436835,0.014659401,1.815464923,510213937.7,306.9952527,38632.18825,47506876.19,108.6680365,562.9867932,174.1066282,-0.035987495,-8.621805553,0.501953634,398.6428235,384.0346817,6.001828356,2.300806946,14.9296875,-0.47798,10431,0.3524,0.042132,1580000,5126.8,4965.4,1100.8,0.001670092,0.06920509
87.78781497,313.8802744,499.0467864,90,97.5,93.75,357.4867198,272.4219433,1.312253761,51.1005868,0.392072694,1790.111867,1457.711574,10.73340234,81.7674266,701.4418441,3349.709467,0.305063716,0.014505413,0.100713482,0.659091153,0.014505413,0.665186224,229376679.5,224.1534033,9491.23375,1799715.789,18.41223761,129.699269,114.3811851,0.02918235,-29.712567,0.494139099,517.4285663,2978.290944,6.659747931,202.1583434,15.1640625,0.033944,179.84,0.12481,0.020167,2425.6,55.955,296.09,44.508,7944.639616,66.06461007
90.41839092,246.5451195,358.4885351,93.33333333,95.55555556,335.9375,256.4070699,239.7343943,1.069546448,48.80894038,0.587790891,1715.944147,1011.615179,4.916626962,280.1694222,730.1034972,3021.47291,0.251255412,0.011558409,0.032702457,0.544136363,0.011558409,1.186325066,87767063.14,144.75206,1903.342811,15429361.77,60.23288838,390.1637225,-194.0474849,-0.015889525,-22.80071691,0.50403751,350.1620393,1173.684046,72.21886684,16.0243421,14.859375,0.012747,110.66,0.34403,0.020049,66.734,6.533,234.06,29.241,0.239053765,-0.242078546
77.39592492,329.5164115,419.5134966,94.73684211,97.36842105,93.75,300.7005921,357.2210864,0.841777274,50.67367201,0.573420195,156.1094937,108.5056263,0.721632354,11.30796044,66.17416444,277.2336033,0.267180562,0.023741045,0.069174997,0.651435417,0.023741045,0.999795781,75250780.01,126.6859893,3548.141414,75447343.77,134.4526324,1570.644431,72.95929716,0.008766915,-29.60749209,0.500911696,136.6973367,933.0918896,13.27120869,4.179777166,14.96875,-0.011486,232.15,2.8317,0.019992,48.243,2.1956,244.53,43.874,535649.2101,-69.36296707
76.43379085,331.1488078,457.208351,94.59459459,94.59459459,46.875,327.8432777,341.7064613,0.959429554,48.9548451,0.447195424,9.795415638,15.81493109,0.063471275,19.0704724,4.227842504,45.27009317,0.381294549,0.053783938,0.096045457,0.790741064,0.053783938,1.676005267,1100355727,497.1657394,39387.45522,132777275.3,174.1446023,4252.18025,274.0330955,0.086798159,-9.598418132,0.498567335,3587.993387,1829.645139,36.44911493,24.84230897,14.9921875,0.055353,36.663,13.653,0.021044,290.09,2.1536,448.91,120.01,203433.9423,-524.0722002
83.67526092,286.1222399,416.9968217,89.74358974,92.30769231,187.5,298.7074365,276.2660443,1.081231091,48.42858834,0.483027635,33.3919278,83.80982476,0.152549029,35.52697013,12.45917036,154.2795108,0.35174553,0.042122188,0.074102375,0.710836853,0.042122188,1.434286583,70680694.72,129.4093149,1660.092445,5213291.849,32.35991556,310.5448219,88.82984075,0.022067881,-8.901948381,0.512893983,377.6458463,982.6021822,25.88771823,2.080756254,14.578125,0.010183,29.874,3.9517,0.026628,294.99,4.2724,157.22,27.223,6493.456408,201.8071125
94.5955911,225.0518272,324.0913473,78.72340426,87.23404255,39.0625,231.6993015,216.4916166,1.070246069,50.58346183,0.603776803,48.44822974,38.41334787,0.333929397,8.702439773,19.53642666,96.23438568,0.33785787,0.011513422,0.027852134,0.741461788,0.011513422,1.131705748,148107483.7,178.7811231,6608.688237,59099586.88,122.3885922,411.657114,-7.94349932,-0.015498799,-10.7413041,0.501953634,54.17802118,277.7909611,0.151821046,11.74836849,14.921875,0.00036631,42.51,0.23285,0.020673,1365.7,15.031,185.25,25.446,2402.587895,-8.482092307
75.25877486,388.3096685,573.3354631,91.66666667,97.22222222,140.625,411.3018746,374.4558795,1.098398762,51.58713873,0.668359434,139.1871921,87.71598689,0.566622331,31.28793429,69.21327398,259.6363691,0.292827555,0.044661527,0.074343919,0.656805493,0.044661527,1.072732212,9629627.182,43.45350315,619.6698482,3172638.121,25.45112421,178.4946034,-213.5241904,0.049776868,-10.21835871,0.502735087,1652.534153,511.16641,23.04084922,19.13298086,14.8984375,0.048735,46.871,0.9656,0.02574,500.5,20.158,358.94,80.06,50768.62258,-422.9782301
66.22560695,369.4549446,500.576958,87.09677419,87.09677419,0,359.7969167,356.2376844,1.009991173,50.42890755,0.676846528,50.84949162,89.00392226,0.277280793,20.05360449,19.69343389,161.2216457,0.307649714,0.013226587,0.021427449,0.672447014,0.013226587,1.27537887,172862742.9,207.7998439,1836.042312,16672466.25,62.65973123,415.6544112,142.5151745,0.05510051,-27.35509842,0.502735087,893.3178032,166.3925933,1.51629904,2.345018853,14.9140625,0.046627,39.265,0.73647,0.022089,186.71,0.058694,248.91,37.966,10800.12532,122.3149518
82.26690754,281.906518,377.5174663,95,97.5,93.75,270.4347497,290.1396557,0.932084754,49.90408301,0.666428833,806.7574801,539.8804453,6.778041041,77.08807002,310.5081158,1434.059902,0.183205739,0.015203069,0.01862458,0.569633547,0.015203069,1.096988142,48329092.85,94.83774743,3592.438456,2986744.064,20.99228892,337.2095542,102.3871643,0.038429533,-25.50535652,0.500130242,337.9452027,164.7705655,15.9384708,8.52955263,14.9765625,0.00021164,132.69,1.1082,0.020073,217.51,28.148,232.06,37.108,3313.95946,-6.612815627
120.7932623,25.61336659,31.86647787,9.836065574,37.70491803,117.1875,22.72311047,28.33356995,0.801985437,49.91979105,0.877068885,3.290162618,13.19814459,0.010556389,5.012553486,1.00557728,21.79579294,0.430171068,0.019137928,0.069914867,0.734662177,0.019137928,1.48555279,37584801.25,91.28401949,1455.315431,7992321.879,39.2490796,540.9844549,3518.974287,1.13713754,-31.31299459,0.074238083,2695887.105,163901.9212,4890.051196,3563.363532,5.921875,-0.4797,64939,0.12835,0.027859,60152,8276.2,8837.1,1296.2,0.00067229,-0.011167764
137.966234,51.50374512,76.38809104,37.68115942,49.27536232,101.5625,54.41515301,49.14027883,1.107343188,50.839935,0.32645728,536.9982777,424.8248586,3.948384308,67.14846858,223.494489,1034.427701,0.219023073,0.018519797,0.034376695,0.561857474,0.018519797,1.015579469,1165765944,549.2651879,1893.127669,21836414.91,67.01849634,1195.398832,2728.245729,0.872318913,-10.76091833,0.040114613,461653.2506,173514.8711,3988.972552,1598.643944,3.3203125,-0.18051,3636.6,1.1765,0.029923,358000,1268.8,3064.1,542.05,0.001728366,-0.07314564
149.4542143,155.375603,221.1678137,10.52631579,19.73684211,54.6875,157.3663142,141.1699783,1.114729322,46.5313748,0.31709134,131.4626192,92.33099322,0.468998131,20.35188813,47.04274713,245.4435894,0.285605869,0.025290507,0.025371102,0.631416511,0.025290507,1.285953233,597097622.8,382.1504902,9457.638381,79430146.12,136.2948572,2109.195052,6297.981864,2.340472341,-4.068307465,0.012763741,1649105.845,593239.8278,19859.62878,12166.61135,11.21875,0.10627,12665,0.14073,0.033199,2148.7,17007,5763.4,1105,0.00189915,0.01238811
111.5515388,82.42335363,139.5327293,80.35714286,92.85714286,15.625,99.5581063,60.07248633,1.657299579,50.81163093,0.167965706,305.4665331,259.9162698,1.961507954,91.57089036,133.255785,660.830889,0.334147108,0.068705518,0.133806331,0.62783452,0.068705518,1.330869088,501111675.8,345.9489864,10819.94873,2161747422,749.38592,1376.158949,2681.973315,0.514026605,-15.43981042,0.038030737,116077.3228,57557.45795,1910.643929,598.1280087,2.1015625,-0.1527,57960,0.3079,0.033825,3370000,26656,11618,2213,0.00304706,-0.06694061
128.4927321,188.0799735,297.3988805,69.84126984,74.6031746,132.8125,211.9374801,157.2302336,1.347943555,48.33758934,0.592437491,409.4220314,275.0620269,3.624892554,44.86209077,157.4740841,734.5469517,0.411261202,0.064397177,0.210119172,0.588758311,0.064397177,1.080785618,2017976801,691.8955396,46807.5436,60447265.01,120.9994753,1100.888925,-15753.48613,4.503051493,-270.0381931,0.060432404,46329044.75,6424059.163,58983.89472,45931.96187,12.28125,0.83584,13654,1.6152,0.031072,2280000,36203,8607.9,1647,0.004739369,-0.1594925
143.9591661,141.61025,197.5270502,9.589041096,24.65753425,46.875,140.6509728,144.3370658,0.97446191,51.26517079,0.858856104,37.88845701,54.91406496,0.135578168,46.95881801,12.81576902,140.6091791,0.372106791,0.029878301,0.080838443,0.76284287,0.029878301,1.706499136,8969633.017,38.13280104,881.9610935,39890557.05,101.5892084,67.81628686,39995.82728,3.900358321,-38.7445682,0.048710602,19494491.3,17934564.85,359912.5187,30474.8737,10.515625,-0.21273,17065,0.71642,0.035184,1800000,2745.7,6253.6,1031.5,0.008352518,-0.086759305
152.994304,17.11196024,11.27637245,0,2.53164557,54.6875,8.023942615,22.90251777,0.350351987,48.87571019,1.562136107,24.27729919,50.44440871,0.19048918,67.79534615,9.831292743,143.6900312,0.384238425,0.02650221,0.094709551,0.769537465,0.02650221,1.880639252,3605858122,856.3127569,205807.6106,35049151.22,86.17672591,1701.398114,3235.970564,0.502311666,-19.44368498,0.028132326,173929.9494,129357.8909,2779.68486,560.8413312,1.65625,-0.21494,113000,1.6527,0.033931,12800000,53646,28242,4607.7,0.004649544,-0.065738989
136.2404688,86.62646061,133.8953143,50.72463768,73.91304348,171.875,95.37146815,77.16512216,1.235940092,51.03399672,0.4919745,98.2366041,85.16631384,0.430776654,46.42297041,38.53528502,231.0504214,0.28641576,0.051514772,0.101659545,0.603782541,0.051514772,1.053742009,7587319.507,34.36108483,795.3874362,8341966.378,36.37443027,849.5091268,12316.08642,1.901763894,-15.29602366,0.028653295,4161894.051,2216299.666,48656.05859,7984.513268,5.8984375,-1.4309,20849,0.77364,0.031689,181000,44931,7467.4,1347.7,0.001961924,-0.044958625
126.166827,265.2950679,350.9420161,49.18032787,50.81967213,54.6875,249.755205,235.9407482,1.058550534,47.03611146,0.489479064,500.5274932,481.8408027,2.174620272,124.5494889,176.3664267,1112.542888,0.378927855,0.011010345,0.036454618,0.677483876,0.011010345,1.004059456,19590095.11,63.90958981,1017.41655,1875763.066,17.39529066,185.932248,3141.395246,1.58032765,-15.6696537,0.034644439,535497.2285,152828.3558,6553.42307,5794.935396,3.671875,-0.67137,55130,0.43026,0.03997,2740000,60778,5201.6,989.31,5.39E-05,-0.01575141
132.32391,52.53906919,88.55566953,26.47058824,39.70588235,164.0625,63.09069342,40.23553365,1.568034215,50.69755669,0.32781009,140.6914678,189.1424144,0.739754202,43.83792256,50.61563816,376.2998252,0.180861008,0.017216302,0.029478599,0.592406247,0.017216302,1.131425867,13239358782,1843.378446,49718.53468,30896568.92,82.05920456,1312.610264,32884.4484,8.856273213,-4.226501677,0.001562907,31550409.01,13978053.34,394020.5615,170112.901,13.8125,-0.60157,18582,0.6893,0.033203,1340000,7070.1,3444,527.62,0.002519461,-0.072221545
146.2161163,15.80554475,16.73994024,0,24,46.875,11.91482056,18.71987778,0.636479613,51.39074708,0.953650941,2059.149265,3465.639944,10.5799067,679.7861551,731.129876,6258.04747,0.340630503,0.034141781,0.115040386,0.543321467,0.034141781,1.056106801,630638465.5,402.3221163,2366.297997,37915481.01,98.62460618,147.04853,8092.863653,1.069597218,-9.883996004,0.026569419,1416087.225,908949.961,17875.54481,2752.319958,4.53125,1.091,38239,0.67308,0.034929,1720000,69840,13285,2293.1,0.002165854,-0.098231132
129.4102229,244.4331085,375.7584587,32.8125,40.625,62.5,267.8355323,222.1775821,1.205502057,50.12692889,0.483771867,107.0374624,105.0844489,0.493635584,138.7320903,39.92103662,352.9577451,0.340082022,0.029436327,0.077041659,0.741433645,0.029436327,1.741279787,19829897.04,58.61227408,1729.087298,6603678.038,29.68766979,838.5684623,17166.11806,3.116744605,-13.08194269,0.01562907,6436541.618,3628096.209,84168.45427,20933.64605,8.6796875,0.36138,19096,0.89321,0.033638,8840000,5279.4,6776.1,1416.6,7.16E-05,0.00546744
123.9494747,91.83319993,113.96031,11.11111111,33.33333333,46.875,81.02001418,81.93047263,0.988887426,41.8740796,0.398000078,133.8745584,156.9387448,0.581001629,103.3690471,48.40834316,396.6316307,0.310346473,0.016803478,0.010346991,0.779481523,0.016803478,1.623893314,280286688.2,266.8440789,1786.027731,11387500.16,46.05036115,845.0791449,7781.622342,0.474983572,-12.03237333,0.027611357,1004188.178,665660.0637,13458.59899,488.9243874,1.96875,0.45566,9318,0.17753,0.036759,521000,9980.2,5804.7,1028.4,0.003093434,0.037687637
102.8291375,54.2813613,80.84144578,39.21568627,68.62745098,117.1875,57.72422957,50.15958891,1.150811456,51.56906258,0.393149346,375.4174014,399.4406807,1.146550934,94.78373939,110.7866912,873.5639032,0.356148042,0.037734633,0.07844197,0.679630779,0.037734633,1.340027048,6184937088,1109.095254,380667.5508,257406282.6,256.6800352,1148.544749,-591.3424818,-3.064550252,-43.88414642,0.186246418,282748.5647,144147.1265,18469.68262,20563.23112,8.9609375,-0.1202,901.73,0.6547,0.030035,109000,387.92,1861.7,252.44,0.001406963,-0.045102721
156.0726357,18.26677174,16.14780043,1.25,3.75,46.875,11.42873255,19.4697257,0.587000183,57.97431607,0.993664302,109.0771375,107.4790371,0.417889397,35.41604187,40.19138897,253.0236224,0.372854187,0.101623982,0.179798175,0.664671807,0.101623982,1.442255464,93906448.2,152.5501739,1183.556892,5308614.825,32.03454215,356.3326819,3565.381587,0.53418959,-3.999846316,0.129981766,438809.0924,150954.3244,4091.135924,602.3384817,10.6328125,-0.27701,4401,1.7333,0.027552,349000,706.82,3621.6,447.66,0.036765495,0.224605009
127.4487513,26.65111553,20.75051695,3.076923077,35.38461538,54.6875,14.782425,34.28769164,0.431129198,51.9442717,1.423323998,7.107391655,18.9391804,0.048523913,11.86906691,2.944266722,38.29042643,0.400848778,0.024037793,0.065641857,0.74320211,0.024037793,1.553852641,300258198,274.3151751,2944.19049,15254716.87,50.63126466,1409.424596,6196.613439,0.12577858,-33.44924096,0.128939828,6041939.091,302984.0519,14807.17195,9.28960246,7.3046875,0.43161,68237,0.36578,0.039237,10100000,16383,17739,3291.9,0.001503953,-0.026274961
128.3328035,43.83600187,57.28727382,10.76923077,32.30769231,125,40.82657082,46.96531526,0.869291957,51.38742724,0.602883522,294.4279602,319.3348508,1.667235876,35.06396873,119.8799599,652.4297913,0.380654618,0.025122243,0.095662045,0.589107598,0.025122243,1.063808262,29758408.59,75.1412396,2103.927579,1478336349,609.4855112,13514.3551,-4047.684686,0.7502762,-10.25765816,0.132065642,553153.9709,203361.0635,6629.79517,1209.540721,10.46875,2.1591,128000,0.1644,0.032595,262000,11581,17613,3699.2,0.00379486,0.151827915
114.4635057,95.9286946,140.1521045,36.20689655,60.34482759,210.9375,99.98223666,93.32464441,1.071337987,49.91389594,0.503596402,22.2379328,50.78659221,0.089250784,29.98985706,7.319413765,103.9904041,0.403289121,0.024992978,0.071316731,0.75504689,0.024992978,1.693387159,669764960.7,416.0125939,1351.832242,17679398.1,64.73618409,413.3440332,1790.999932,0.282945638,-3.238784237,0.097681688,81472.78034,44156.14974,939.7765775,164.7546994,4.71875,2.2104,175000,0.34859,0.030264,7670000,104000,15792,3215.5,0.002613444,0.113517394
105.568723,202.4807412,242.9610929,26.41509434,52.83018868,171.875,173.2272254,213.619182,0.81091606,44.50578475,0.673197018,106.610726,93.47319648,0.775224816,28.83895469,43.33566628,230.9289489,0.364708994,0.025411482,0.081234721,0.696933616,0.025411482,1.212332806,2826015993,850.5614899,12490.06942,492644803.2,344.6681131,9499.283043,8483.91803,3.87031449,-18.57319891,0.049492055,7036948.59,1603740.84,52223.52588,32096.5923,10.3046875,0.3051,51679,0.42084,0.039506,4610000,1557.4,5723.6,1145.7,0.002745072,-0.104974225
139.2176518,46.80703018,58.59747012,18.30985915,21.12676056,148.4375,41.73315836,51.3629537,0.812514767,49.30402736,0.423033722,79.71388557,95.8715752,0.48816534,38.42312005,28.32598153,215.3604072,0.246128195,0.019736362,0.013304145,0.62172969,0.019736362,1.425332423,715905109,356.1732235,59589.77513,46018082.11,99.01186921,2181.093299,148.0246623,-6.186787437,-30.31757891,0.244855431,11838909.93,249682.2795,71732.99535,82027.80562,3.640625,0.58921,41005,0.32427,0.035939,41314,80831,11865,2118.2,0.001689584,0.041247363
149.6592399,64.12565084,93.06936083,13.15789474,32.89473684,62.5,66.25305262,62.6656641,1.057246477,50.55508588,0.433829686,71.80719716,111.8781386,0.323252344,34.38079857,26.84088001,220.0753244,0.374442475,0.037504832,0.154828742,0.690848906,0.037504832,1.442941342,19788862.68,56.18216285,1997.434399,352179125.4,300.1657051,1614.283742,28925.82048,7.26165622,-42.3739507,0.047929148,14043345.01,11189626.88,278833.9424,113221.0401,12.1796875,-0.12476,15175,0.55861,0.041183,47269,48966,6836,1135.2,0.003866947,-0.084882345
112.2835727,262.5216183,412.4611439,67.27272727,81.81818182,85.9375,294.3915088,229.9126011,1.280449646,49.18014573,0.47020045,3108.066835,2893.683224,15.39363658,1530.691999,1063.42205,7565.564089,0.225023797,0.044466273,0.061125772,0.455432671,0.044466273,1.127576813,33012658.68,75.19607959,2943.362646,69686074.32,130.349458,1156.73521,7591.033822,0.233621343,-35.73228108,0.055743683,87270.24213,154155.1191,4016.655134,179.7025677,6.8203125,0.40232,10708,2.1013,0.035382,750000,21288,10275,1793.8,0.000430408,-0.022009267
156.7136754,140.1768982,192.7690519,23.07692308,28.20512821,70.3125,137.2017534,144.5009655,0.94948676,49.83103166,0.688105753,3.560332472,10.40278632,0.015036956,11.31590894,1.322786381,25.54291671,0.425619992,0.048350332,0.124092422,0.819403939,0.048350332,1.714728674,3238508025,899.5820943,34122.40652,9095880.44,38.6882769,872.1632206,156.5988724,-0.066293183,-273.8192395,0.49882782,1070.077823,162.649902,4.97205981,0.349369396,15.03125,0.0040294,7819.6,0.10081,0.038421,125000,208.46,5823.5,1241.9,0.002058508,0.055026205
92.493667,215.5350066,250.4146951,82.60869565,89.13043478,226.5625,178.9674238,246.1681435,0.727012932,51.1042331,1.067292763,1437.495886,1270.200039,5.279662902,53.67053104,511.7539339,2771.79138,0.287967016,0.014708664,0.072900037,0.606931677,0.014708664,0.648515235,32775849.8,81.23523681,1936.718205,8875436.262,37.38911116,913.6038109,171.047031,-0.000683771,-10.01355875,0.510810107,970.9389275,4441.008357,73.53257154,12.51131949,14.6640625,0.020595,45.871,0.53442,0.024961,111.71,1.1289,286.5,40.905,4368.422242,88.24580669
94.05592158,234.0434104,314.2890413,84.7826087,89.13043478,335.9375,224.7433518,245.7549532,0.914501819,49.85311071,0.597137634,409.1246185,496.9085355,4.478549206,308.7882924,180.0506432,1227.090751,0.358979299,0.065796004,0.172007854,0.596562907,0.065796004,1.432109987,50407757.52,94.63654367,4172.031256,64661669.88,126.1617705,922.4244177,-163.3508863,-0.04792092,-17.02553967,0.501693149,1889.197677,491.2886292,3.02009608,1.810162797,14.9453125,-0.0043712,66.481,0.56453,0.02042,59.543,31.374,214.66,21.845,0.21963825,-0.055706588
69.9572383,416.0566247,571.3889864,94.11764706,97.05882353,203.125,410.2543349,432.4588571,0.94865518,51.08488038,0.576130238,137.3847255,123.9481858,1.282455756,13.99177282,47.98823375,277.2685405,0.259193016,0.041935306,0.05336229,0.5597172,0.041935306,0.799807263,906244599.1,474.7957861,10572.91255,21011440.97,63.310974,1463.831196,-93.26423197,-0.061995197,-23.0988316,0.500390727,1428.80734,89.52967492,1.943626787,44.7450539,14.9765625,-0.086888,131.62,3.2809,0.020011,357.49,15.346,485.16,97.338,39168.57115,-168.9032911
82.49351746,303.006527,438.0085543,90,95,46.875,313.7274027,280.073861,1.120159523,50.3325741,0.479031425,11.12985953,15.55664934,0.074153091,19.59115361,4.781958129,46.79398541,0.32585204,0.013394299,0.053487887,0.815682227,0.013394299,1.675764693,5461898037,1148.477134,103396.4791,1471113951,610.879812,9931.032788,782.3284617,0.183274928,-10.02623612,0.490492316,15912.55908,9679.242473,188.6375205,49.16218119,15.25,0.11947,125.41,12.347,0.022074,5911.6,25.084,559.69,140.6,153978.0887,-704.6903599
85.107593,284.4065322,430.5680081,92.5,97.5,398.4375,308.3092198,260.397596,1.183994109,48.72171425,0.51024802,29.94020168,76.32129446,0.209357292,37.0505153,12.14274132,144.8783126,0.326670638,0.028694984,0.054001103,0.664466622,0.028694984,1.458129619,41412724019,3109.746785,1114328.67,2879355.556,22.41502392,247.4633221,-11.49216627,-0.008620393,-16.85337853,0.508986715,409.462306,628.5686521,31.23147273,0.74614612,14.7109375,0.0093774,66.564,8.2096,0.020387,302.23,0.58036,194.87,35.47,1830255.54,2411.277081
83.44110907,342.671814,444.67286,82.5,92.5,31.25,318.531682,373.1976576,0.853520046,48.67072389,1.033195979,78.26122699,66.31583084,0.367602703,9.89153111,29.53895839,155.3106834,0.419242417,0.068256469,0.147482933,0.695807254,0.068256469,1.089051042,503039125.2,351.6485202,7345.003206,5444793.587,33.46734089,297.9296759,74.17743455,0.041571622,-10.87788534,0.493097161,258.5412455,573.5403086,28.86402542,4.95650598,15.1640625,0.011193,35.787,0.92378,0.021034,152.15,6.2445,200.81,35.653,5548.14014,-19.01707796
70.80288366,408.9998041,513.7851703,94.11764706,94.11764706,625,368.7363993,448.4516092,0.822243452,46.87041846,0.76645252,71.84558523,96.934062,0.356140369,37.30340172,28.29063186,207.726319,0.32933342,0.022941215,0.076301632,0.659986357,0.022941215,1.16388052,1240176584,562.6066346,6438.103391,86498676.47,148.5711122,452.4394401,-578.4806694,-0.091633394,-22.42039821,0.496222975,3437.912281,2255.021264,67.43056762,49.45795441,15.1015625,-0.088622,241.43,9.2457,0.020108,8771,22.618,564.16,98.364,261278.7031,-643.8168287
83.17697566,307.2760414,437.1947177,92.30769231,94.87179487,54.6875,313.2443935,305.5020921,1.025342875,48.17338334,0.634166894,40.75933003,85.55585828,0.250221053,21.66129918,16.09467727,149.4960395,0.329159804,0.011375128,0.022083638,0.73193996,0.011375128,1.299189583,5599833.006,31.0194819,496.2108095,48962223.84,105.1041678,1704.136827,-89.43884027,-0.02268653,-22.79487363,0.498567335,828.4028355,188.8048147,66.21222674,20.79275362,15.015625,-0.076924,155.51,6.6011,0.019992,3718.9,0.25338,385.37,44.607,3071.260868,-71.81522724
94.44853381,229.2444543,338.901508,82.9787234,91.4893617,117.1875,242.2685699,219.3600569,1.104433384,50.59019208,0.544159421,348.1686356,327.2868852,1.897537634,68.87844508,134.0375694,749.8942018,0.214778478,0.018830582,0.017255974,0.630220099,0.018830582,1.339492402,79271449.31,137.9114802,1624.453256,132819738.4,185.5346181,165.4220881,9.234707871,-0.03562933,-12.86239169,0.500651211,1765.427208,1589.517679,32.71427505,1.112464977,14.96875,-0.0085227,51.847,3.8542,0.020162,27.165,0.042079,177.84,26.473,2397.741698,-26.17741474
119.378626,36.70798381,25.72581675,6.666666667,37.70491803,70.3125,18.33969403,48.79361635,0.37586257,51.71035159,0.963014358,3.037081552,12.64589936,0.012775875,6.142040973,0.934997355,22.14640448,0.45416451,0.029201574,0.085390553,0.805187159,0.029201574,1.522696951,60637993.51,121.7093047,978.2440362,19876885.32,69.72570124,314.6807534,27008.88615,3.719094437,-5.979777365,0.002083876,16264236.93,9485898.896,204101.8467,29925.23582,8.5,0.86466,120000,0.16775,0.027181,2550000,65568,10586,2010,0.010176255,0.030111593
130.1530294,19.86413222,22.24532011,0,49.27536232,39.0625,15.85014696,22.50107461,0.704417333,51.04894254,0.729928081,231.1043281,157.6840935,2.103090544,35.35960862,118.2591053,427.5090079,0.291974344,0.048674746,0.092044889,0.663970305,0.048674746,1.044460112,14680134.75,55.94064527,693.7766359,62951134.89,126.9881199,267.6118183,-1634.062712,-0.132292702,-10.24809839,0.064600156,53814.96039,55326.39439,866.41731,31.14689718,1.5,0.30186,3457.4,0.14932,0.0308,47183,517.8,3695.9,726.88,0.001455878,0.02547078
148.0359556,171.4450787,163.1000819,6.666666667,19.73684211,78.125,116.0937814,213.2395954,0.544428821,47.59678411,0.926226949,65.9399869,56.67719996,0.470980517,21.65769172,30.5988225,145.5050488,0.265163904,0.029591581,0.028629601,0.604601854,0.029591581,1.160836997,204760586,214.0746208,7497.078361,21820639.61,68.10938406,1043.841868,4143.664506,2.185558109,-6.321004865,0.034904923,980577.7239,211202.725,12933.05507,10370.63395,11.7109375,-0.71224,14016,0.42969,0.031639,1450000,11914,4399.4,913.2,0.004251753,-0.079652377
112.1709299,46.82122651,72.63562757,25,92.85714286,132.8125,51.7797636,37.53093638,1.379655521,46.58407417,0.461438771,351.6341267,356.5028689,2.083760163,233.3993772,151.9179606,945.9476119,0.308909315,0.041254765,0.057329242,0.591423549,0.041254765,1.521319993,178942593.3,212.5512023,1421.990388,2595561082,780.5010374,66762.88199,1019.582961,0.045777586,-14.77891412,0.061995311,34665.84722,65005.23031,1024.678755,5.857832776,1.75,0.19759,73364,0.1305,0.03226,70792,26896,12088,2340.7,0.015423363,0.172307192
