D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,M1,M2,M3,M4,M5,M6,G1,G2,G3,G4,G5,G6,G7,G8,G9,R1,R2,R3,R4,R5,R6,R7,R8,T1,T2
113.6577061,160.8974073,227.8861205,29.31034483,46.55172414,140.625,162.555964,156.9484769,1.035728203,48.60734708,0.854170306,159.7209133,103.3882134,0.91434298,19.30010187,65.86586082,284.0874946,0.401510921,0.00152654,0.148001099,0.71962135,0.024108304,1.158514733,36845752.23,79.03713559,3349.251375,957470093.4,495.7198197,3603.969032,-18757.35484,-11.29786219,-72.16044642,0.228184423,20277704.87,11493897.05,342829.7665,270320.7336,6.6015625,0.41322,59456,0.13841,0.038789,1750000,9819,6484.7,1227.5,0.006637469,-0.117560993
127.1242681,92.93847824,143.9569914,29.6875,32.8125,156.25,102.6103542,83.79129187,1.224594488,50.37038368,0.67031959,96.02366484,112.7711758,0.373092829,23.03105086,34.16315819,233.441968,0.332572776,0.003166438,0.021742245,0.731399853,0.013821026,1.249531373,172043280.6,172.7277938,14971.94587,343668073.6,293.6278185,3280.452692,2234.663433,-0.32757053,-18.12337648,0.130502735,263007.4707,4013.756097,1155.024203,271.6472903,8.6953125,-0.68609,34792,0.50915,0.036433,2830000,161000,10995,1960.9,0.00045488,0.038535096
152.0644361,65.7731845,95.72305277,7.792207792,25.97402597,70.3125,68.13581473,63.84437653,1.067217168,50.87773143,0.582558099,42.33265473,59.62061305,0.205357975,45.31247412,15.84627608,148.95879,0.368114204,0.001989228,0.081050255,0.808440711,0.030438522,1.686391363,56531960.06,108.937468,2855.236215,488224891.2,356.142921,304.1977729,5053.873512,-4.219644946,-96.03143077,0.168793957,2961097.341,4715938.418,83954.97959,39267.94792,8.203125,-0.07519,9967.7,1.5005,0.04027,588000,3910.5,8716.1,1274.7,0.022322726,0.14280509
133.4934267,146.6921785,222.0814316,56.06060606,78.78787879,78.125,158.2440185,135.5611298,1.167325905,51.81209667,0.661950472,3545.416404,3864.620971,14.45238452,1521.210602,1152.345594,8968.358224,0.123624972,0.002398975,0.03333095,0.432134669,0.010688446,1.370088647,35754561.72,93.88460029,496.8950094,366579551.5,296.60842,7488.820241,6491.206854,1.260337014,-6.843485837,0.019536338,1225495.956,562893.7303,13109.46544,3228.17942,5.65625,-0.36713,4413,0.83711,0.034106,577000,3595.2,3911.5,836.45,0.000296395,-0.018358024
151.2001603,199.8064149,240.2143164,14.28571429,16.88311688,23.4375,170.9358179,221.9087892,0.770297646,55.55519274,0.548963338,4.410422292,13.12407753,0.03064671,26.52077896,1.726112869,44.58943816,0.326659024,0.001370056,0.062352111,0.754947059,0.01674757,1.535427829,1821055326,602.2028926,111613.9001,70448167.29,128.4015694,1859.398096,-229.383471,-0.018030378,-101.566649,0.50117218,21074.36805,837.6295733,28.06249664,3.629056677,14.9609375,-0.17069,9087.1,0.97956,0.040207,2720000,4234.6,7914.2,1456.2,6.79E-05,-0.018331114
84.37118028,239.6947752,369.5944117,78.57142857,88.0952381,289.0625,264.4730446,205.3109614,1.288158425,49.08659436,0.629613949,1396.407205,1096.465806,8.147075063,57.52615637,546.3236804,2563.610766,0.294610051,0.002341763,0.068758658,0.661736307,0.040940824,0.677619052,331732428.5,273.3299556,11682.43094,106682018.4,164.0653056,864.5762866,55.45891445,0.014188239,-11.46062757,0.500390727,4652.396713,2273.154211,187.1686782,307.9520946,14.9609375,0.013537,58.282,0.9742,0.024207,542.98,2.3366,268.34,38.852,30938.96932,235.2787924
85.85619385,274.202643,390.9621259,88.0952381,97.61904762,39.0625,279.8583296,270.7880819,1.033495742,52.02836833,0.505486467,837.1329255,807.5382188,4.708387029,361.9623061,365.1978108,2022.746785,0.370845175,0.001262553,0.187001476,0.666938327,0.040747176,1.548680569,116725753.9,151.41431,7472.984553,8044892.404,38.95778006,577.465818,-133.3774961,-0.018632748,-10.84757912,0.499088304,2383.65879,3509.623222,17.525776,63.76306809,14.9765625,-0.025161,30.822,1.1246,0.023548,445.29,0.83468,208.28,28.234,0.208639661,-0.002960685
74.31302842,298.4852652,435.294685,88.88888889,94.44444444,507.8125,312.2870738,289.1426677,1.080044935,51.04766076,0.608991486,94.59908248,58.62233307,0.575656043,7.425846358,44.63637239,161.6002849,0.28902885,0.00145579,0.084520071,0.637669509,0.048821741,0.995368488,506662047.9,350.208085,9299.960695,7630487.511,35.49693237,727.2633064,-292.7566042,-0.019764225,-30.70335942,0.503256056,3031.144373,2782.866047,36.33370859,4.753080185,14.890625,-0.019398,207.32,9.1863,0.020006,373.26,11.793,305.53,57.266,61708.43178,-418.4292515
75.44095571,392.3500186,591.6332388,94.28571429,97.14285714,367.1875,424.6362833,369.5256372,1.149138897,51.19552393,0.570904606,7.952423854,14.92798375,0.031856729,14.26866811,2.999999708,37.57876911,0.320867424,0.003189081,0.014435162,0.84166744,0.015700836,1.649844678,281221943.8,266.8389926,2032.362477,262104022.3,227.8879789,16327.57684,-35.87477909,0.073513474,-31.72638142,0.498567335,2344.179339,1027.387073,1.729398007,24.17571522,15.0390625,0.057274,216.22,5.5353,0.020014,746.23,20.337,343.22,72.846,16959.1636,-270.4714744
84.90504378,237.7303683,308.1097625,88.0952381,95.23809524,101.5625,220.500363,252.3873756,0.873658449,48.68659184,0.73447765,52.47623735,116.3630881,0.235443359,38.84025113,15.26168815,209.5635486,0.35248346,0.003251454,0.032895382,0.793859599,0.013562295,1.337593995,2201655543,753.0411704,6278.428316,391884477.3,318.0947736,869.1906845,288.9390088,0.033398935,-7.114672894,0.501953634,1548.651121,78.85699408,13.02699868,3.483943939,14.8984375,-0.0098089,25.506,7.3479,0.028377,242.58,1.776,230.78,46.22,6922.475666,172.9609086
98.19576357,303.8555483,436.2988777,80.85106383,93.61702128,46.875,311.859861,299.4654317,1.041388514,48.51277034,0.642638401,81.42472869,64.84435816,0.407171193,16.47236569,31.46728882,163.6419467,0.320889729,0.002084855,0.064638456,0.69021706,0.013098847,0.94864288,293593074,269.233495,3970.888928,42663970.56,82.41898834,4318.644009,47.25905167,0.034229228,-13.68434809,0.502474603,1598.494535,65.38514423,2.550051742,20.36350855,14.90625,-0.014164,130.5,1.6583,0.020493,1121.3,79.143,601.34,73.598,8655.839511,28.91550492
71.62544081,305.6248711,448.0453425,91.42857143,97.14285714,109.375,321.3229207,287.6377817,1.117109578,46.6531849,0.385316388,166.9649198,177.2665399,1.176057351,40.13137086,65.70909447,386.9961453,0.363779991,0.002043027,0.087198055,0.618170639,0.016156679,0.994516769,404839019.7,303.6213526,13244.35131,176620586.2,213.5326295,398.8643243,323.6517539,0.114808332,-21.16472326,0.500130242,2055.675006,479.4604589,100.6371959,32.07790738,14.984375,0.16455,140.27,6.5407,0.020122,1050,25.701,636.12,118.37,162188.8918,247.0519059
74.45628577,328.5019045,415.4610039,91.89189189,94.59459459,0,297.5398498,344.6394078,0.863336702,47.95977388,0.938000388,69.94016946,100.7162447,0.341631872,21.60819578,26.99200261,193.8823602,0.270313945,0.001372479,0.041127299,0.723858445,0.041660034,1.284674686,27357424.98,75.25824514,1460.906405,10328038.95,43.89219422,763.267531,126.6010844,0.066252482,-26.91457051,0.499869758,1311.217447,3308.11146,2.668692025,58.67809463,14.9921875,0.020831,50.435,1.7301,0.022912,510.79,23.673,282.78,52.875,3313.669025,54.39567082
81.97214928,242.9427166,295.2528151,82.92682927,90.24390244,226.5625,211.2792519,269.9040166,0.782794026,52.57915524,0.681420383,566.1297635,307.0924425,3.163829814,98.75780359,232.4501492,977.3189722,0.275277866,0.000214554,0.10295862,0.588514766,0.020213767,1.289054309,18016115.97,61.59032746,898.5624324,48900630.63,111.4126522,321.8439683,0.42991457,0.00780638,-13.90427219,0.504558479,7850.858957,1763.984549,17.74559626,54.94687516,14.84375,0.0048352,55.787,1.834,0.020086,913.95,5.3902,226.72,38.42,5830.963024,28.17821322
123.9402514,29.23584086,22.09708691,1.587301587,33.33333333,46.875,15.74614877,38.37076746,0.410368356,48.23675621,0.862670061,1.537486398,8.318088174,0.007769392,4.261201614,0.52744368,14.35061126,0.406292573,0.002446405,0.015489454,0.771030189,0.013676623,1.53043736,26953550.33,70.76115669,2012.536535,26276570.14,78.69023546,650.8731478,11160.68765,1.098173894,-31.93500185,0.084136494,5412148.193,3104091.848,44699.08245,2904.616956,7.0703125,-0.57271,25475,0.21644,0.028485,962000,29060,5782.4,1167,0.000496892,0.058833943
135.1482378,19.24306519,18.54712743,1.449275362,27.53623188,78.125,13.2015945,23.5706951,0.560085074,52.55962126,1.040370198,1650.43371,1051.815238,11.56980391,74.75279149,679.2573928,2791.533351,0.354042533,1.19E-05,0.085433887,0.572606867,0.072933543,0.762483103,151744148.7,190.3370181,3289.381554,64565035.76,124.8348768,1230.385353,2217.377359,-0.604335402,-9.713780811,0.109143006,209155.92,122932.8637,2661.92925,892.959436,1.4765625,0.065723,3839.8,0.28428,0.031705,52864,1004.1,4000.1,993.94,0.005706282,-0.055574065
151.4773247,106.7858427,149.9450304,9.459459459,17.56756757,70.3125,106.669393,96.58633727,1.104394224,55.57696407,0.425993745,74.24755528,57.09340236,0.362604384,21.46020769,32.41339784,154.0974806,0.273207793,0.003572157,0.037232037,0.769184879,0.014478776,1.466914107,1433397951,604.1115547,8332.115674,11133217.57,46.61340061,726.6555272,28326.32661,2.550078874,-6.423596379,0.044282365,17285977.51,11605341.9,223050.3894,15257.4995,11.8671875,-0.50663,6811.9,0.76698,0.032602,101000,8002.8,4130.8,648.07,0.001081248,-0.08045879
114.3425614,95.46471883,130.3004745,36.20689655,65.51724138,156.25,92.93579821,98.49428466,0.943565391,49.37099927,0.593058002,1516.542108,1131.098747,9.729026318,95.9761101,751.1460347,2757.293301,0.297008592,0.002203308,0.056082566,0.585102581,0.010792974,0.918396258,3441863739,943.793414,5574.125389,1250617577,518.4192745,56937.94406,3448.73135,-0.134038972,-15.66781179,0.047929148,230000.9198,185940.2155,3418.279541,38.0147947,1.1796875,0.56501,32102,0.16598,0.034539,1810000,8414,9784.1,1927,0.006961856,-0.117507795
148.148989,17.94256685,17.61035428,0,29.33333333,78.125,12.53717594,21.40016465,0.585844835,49.67109193,0.866491341,590.1260926,387.0209143,3.763694073,49.95294157,230.6430944,1032.689445,0.369226607,0.002536212,0.089415346,0.715971292,0.016945709,0.988135156,507165377.3,354.4917197,6411.607396,104590039.6,154.5592522,3349.299247,14455.75024,11.52388153,-8.954828663,0.001041938,17970979.16,2576184.463,274582.9231,288321.7487,11.4609375,0.21754,14701,0.16007,0.030393,116000,16365,5410.1,935.53,0.005515155,0.111763077
150.6174357,72.14636761,87.19226386,9.090909091,16.88311688,125,62.06352008,81.48874889,0.761620726,50.05933835,0.853520588,78.85648324,109.160545,0.308446324,28.37016393,23.67806117,217.7442652,0.406560025,0.001079999,0.098262577,0.686250413,0.011930635,1.337680285,1421187380,581.5311195,31930.7527,1664099.432,17.35021505,132.3637346,3581.694162,5.502672288,-8.389344217,0.015889555,4878997.034,443690.6466,55268.43214,66029.25372,10.625,-0.85899,24397,0.71461,0.036637,1100000,38966,5347.9,987.19,0.00052533,0.013772641
142.5083338,93.84852144,137.21928,15.27777778,27.77777778,70.3125,97.69885577,86.15962339,1.133928538,48.00430565,0.381096303,49.71434476,89.32421757,0.361911757,73.24824736,20.04318498,214.0452882,0.397942182,0.000519643,0.200229406,0.768731202,0.096311558,1.717194969,2941200450,861.6979765,23420.31364,73757436.96,122.0235782,4319.036977,18135.13902,3.693485885,-11.26228298,0.004167752,9125720.818,4591801.245,108186.8176,29454.13345,6.796875,-1.4879,243000,0.16124,0.033339,1530000,515000,27784,4721.3,0.042959965,-0.300650041
125.2101766,41.4736683,61.36194141,39.0625,70.3125,125,43.72509668,38.85357797,1.12538147,51.43802843,0.607970708,30.22799976,40.90923493,0.162796102,9.793248246,11.92867444,81.68203012,0.25124111,0.002753012,0.01000916,0.691537815,0.010834079,1.219588986,27969221.6,80.85986595,745.5276845,11880113.05,48.77363882,715.0978205,11764.15214,1.546309724,-10.28445047,0.012242772,3122482.437,1801006.813,38646.76796,5203.366235,4.375,-0.11311,26139,0.52804,0.031764,316000,20178,6904.9,1080.7,0.004978213,-0.13469061
136.6708686,180.4249787,285.6828798,45.58823529,47.05882353,31.25,203.4787863,150.8180549,1.349167289,51.7072938,0.633336461,790.6776866,587.2337457,3.757637629,104.4399619,332.2048127,1490.555139,0.411844488,0.002291534,0.125862426,0.675918397,0.03433077,1.107885875,140422320,179.0049276,4526.727238,9480611.305,45.09921934,435.0829116,14611.11257,2.025263237,-11.99864792,0.03412347,6088874.695,3066689.684,53605.62852,12315.59347,4.578125,-0.6474,6594.6,0.65682,0.03759,146000,2997.2,6139.3,1062.3,0.000895044,-0.006636324
132.3048746,23.10613573,14.34057313,0,11.76470588,70.3125,10.19783263,30.86043614,0.330450049,53.51387629,1.226069291,216.2581729,228.376591,1.742564407,22.87034794,88.1006404,470.7413999,0.314030579,0.003408446,0.049266543,0.661447717,0.031763676,1.003158629,128614159.1,178.2048384,1736.758472,125806568.3,179.8495538,416.373607,4365.916073,0.759547851,-10.33600245,0.019275853,593494.4991,329989.783,6980.063082,1201.912204,2.7109375,-0.65174,4556.1,0.18106,0.03239,149000,30679,3009.9,566.84,1.37E-05,0.004319513
136.1820937,13.14940782,18.1928856,0,26.08695652,46.875,12.95989493,13.47528382,0.961753022,50.18905069,0.445676892,5370.983042,7432.089108,39.88705565,2059.551852,2049.651188,14997.85465,0.410618564,0.000796333,0.168458145,0.511559187,0.039688632,1.194423816,12944750.47,50.15567515,855.6598464,3089689.67,25.02017395,178.6441022,13140.43195,2.099899418,-7.912774958,0.001302423,3921285.962,2226750.991,49202.3603,9817.81502,6.34375,-0.080058,19871,0.18616,0.035872,2160000,26648,7480.1,1337.7,0.002149609,-0.088585918
153.0147056,92.08103454,137.0443726,15.58441558,16.88311688,46.875,97.54887189,87.52370719,1.114542277,50.34057271,0.516132638,69.85514601,82.66081082,0.480229533,136.4724121,31.55489698,291.4225369,0.300845848,0.00294007,0.060642522,0.804049517,0.019849566,1.808645779,52114895.16,98.79451248,3812.224352,43503275.78,104.3676131,436.4930642,27822.75198,4.20278638,-17.04238018,0.027350873,16419786.91,10401233.4,229934.5943,38587.41343,10.40625,-0.27579,10475,0.31217,0.032382,1490000,3283.7,5002.5,864.4,0.007327844,0.122625289
118.0881143,163.1727894,244.5447587,13.79310345,29.31034483,62.5,174.4561009,153.9793459,1.132983777,49.65943113,0.82052004,90.15667778,95.61455152,0.599563079,55.53589115,34.1984141,243.5110384,0.400174766,0.002427423,0.073221551,0.79526874,0.045634401,1.531047949,88927720.1,147.3995405,1432.008832,90812925.29,137.0578115,4865.622683,11143.31676,1.533030937,-11.13059333,0.003907268,2751479.235,1641904.09,34840.01397,5171.231995,4.078125,-0.17741,10771,0.11617,0.036332,378000,4784,6265.6,1163.4,0.001708908,-0.086719871
94.50633894,140.0031491,189.7777964,18.75,45.83333333,109.375,135.2806848,111.5490773,1.212745888,57.44430812,0.49744367,959.1727174,673.0361541,4.675454392,169.0482007,359.2434329,1810.305321,0.302404494,0.002297113,0.068512463,0.684659342,0.04347389,1.214562204,4556036281,1074.869637,31131.15284,10138397.79,44.56608256,654.2424183,-2918.324546,1.708344754,-44.01028949,0.047147695,578520.2983,13929.35195,5441.880833,6533.503445,13.2734375,-0.21842,1423.5,0.92537,0.026953,60373,1133.4,2220.5,402.37,0.003137251,-0.086582472
153.0208204,146.1783283,218.9463258,16.88311688,16.88311688,54.6875,155.843272,137.5488,1.133003502,51.39025729,0.477606522,83.0847694,87.10185024,0.511971507,55.76630654,31.26264782,227.5261835,0.414593786,0.001364472,0.132697542,0.649569516,0.045740499,1.47131665,726787927.5,426.5656181,7311.366948,29243917.41,75.30977838,1944.547165,5847.508573,1.248561019,-2.425637667,0.047929148,1020636.834,457451.4196,11471.37858,3393.685358,12.921875,-0.59229,2254.2,0.27055,0.027308,135000,1404.8,2463.9,472.45,0.036643446,-0.314349766
141.3004488,27.64646766,19.90709799,2.816901408,21.12676056,78.125,14.17005646,36.51899669,0.388018778,52.34951924,1.378360191,10.14362906,29.05097931,0.110052109,22.71631362,4.383513674,62.45187601,0.24597273,0.000943936,0.011536299,0.774969617,0.012140635,1.659559398,1998505234,690.0931503,44227.03262,178818469.4,187.8521027,11281.83523,-5670.622896,3.165067322,-30.08151164,0.054701745,3311678.233,339001.3845,26872.22547,21016.69182,8.6640625,-0.16765,137000,1.9498,0.043805,4300000,70003,23819,4927.7,0.014461477,-0.190334118
137.0809313,59.971983,33.90094838,11.42857143,31.42857143,70.3125,24.11051505,80.68743518,0.29881375,54.01788243,1.475742659,460.4563327,423.4835355,2.432374266,32.23372228,164.9860226,920.7462692,0.452774327,0.001668756,0.156547813,0.655141576,0.072617275,0.885772714,2491625802,802.6264466,4652.884772,198371688.3,226.1106336,533.4140949,-1471.449826,0.42172533,-10.64604658,0.124511592,106249.9777,7426.429485,490.208936,410.2835696,10.75,-1.2885,174000,0.69767,0.03564,20600000,2450.3,20756,4471.4,0.006470244,0.094722372
119.537246,85.95268316,135.924965,47.54098361,62.29508197,179.6875,96.90934134,72.52915486,1.336143259,51.4968047,0.579648804,55.5372827,85.48865374,0.268843829,36.53862125,22.56965227,179.3281774,0.344283179,0.002197866,0.042396777,0.743207554,0.014695143,1.511671914,927487975.6,487.2106151,4160.22696,5462587.274,31.99274141,399.1172032,8419.373249,0.909424695,-8.762104959,0.102109924,1425590.398,860737.1738,17622.09608,1812.047013,8.25,-0.66896,328000,0.44785,0.029842,4100000,608000,15104,3173.9,0.002588618,-0.08829624
131.1533539,47.31155895,29.21191912,8.955223881,40.29850746,93.75,20.81384703,64.09314315,0.32474374,50.3964195,1.543559493,126.6713299,82.26625574,0.958774005,19.79520877,56.18791377,230.4158866,0.350074552,0.001988428,0.055625002,0.713021232,0.017171103,1.154932742,1608395422,624.8988372,28361.80368,480244969.7,346.6907412,4870.592523,4783.919942,-0.835894511,-41.00895735,0.118520448,1980031.818,324710.1779,11366.81748,1568.926322,7.625,-0.17836,42641,2.5578,0.03548,661000,78330,23206,4015.8,0.003773717,-0.102632489
127.1669224,82.32597753,126.3806825,48.4375,56.25,148.4375,90.07063024,73.18525173,1.230721055,48.44596039,0.552939692,168.4096185,184.3589301,0.632617782,22.82033013,58.92834461,377.3299554,0.302538793,0.002180658,0.038589663,0.690764221,0.013343796,1.102672349,214401928.1,160.2055826,30175.86506,3822236.639,25.41658715,349.4622282,309.9068555,1.73071913,-4.4205851,0.058088044,341386.7231,11020.05096,5488.7329,6695.629204,8.8515625,-0.14267,28493,0.23792,0.037954,3260000,119000,9744,1862.1,0.001966465,-0.065344029
151.5174354,56.22174624,78.93799843,6.493506494,29.87012987,39.0625,56.18843145,56.99415626,0.985863028,49.97679823,0.52997961,94.81484964,124.3336631,0.448809954,59.48084102,33.17695767,280.8033861,0.303817501,0.001664342,0.042911629,0.709024795,0.008836709,1.503516615,15508334.54,54.46987684,1071.940454,125365337.7,180.4942222,69.07712765,-3759.035935,1.148309029,-50.10867541,0.108622037,806599.3081,106632.8634,3454.764476,2755.094302,7.4765625,-1.0753,10844,1.2238,0.04129,217000,24048,7945.5,1192.3,0.089998584,0.544194663
135.4574457,145.5800825,202.1472053,39.70588235,60.29411765,156.25,144.0172908,147.9674087,0.973304136,49.86886256,0.639965134,2462.017989,2511.148734,9.331875374,1890.482513,813.5575388,6892.88083,0.170232148,0.00138519,0.019084845,0.531323181,0.011235301,1.563252755,45234782.22,103.7963867,1006.463416,35832470.9,90.42400899,1155.172054,5187.21986,1.668144265,-5.839926045,0.012763741,879142.0285,364870.7911,11707.98135,6190.678425,6.296875,-0.04355,947.49,0.43287,0.032656,86119,1651.6,1966.9,370.88,0.000360842,-0.028234509
141.5297881,188.1301372,241.7704142,14.08450704,19.71830986,78.125,172.1917922,204.9289107,0.840251342,51.699944,0.801691878,4.67425788,15.367483,0.023215307,39.80013078,1.742899889,60.5784915,0.356661478,0.001894768,0.055396708,0.848827941,0.026222143,1.894042239,1826462163,635.2005707,72180.22028,1221565.161,14.71222516,101.6928408,-1846.809942,-0.572055468,-29.60300381,0.501953634,93897.28422,87401.42526,632.0493383,979.456624,14.9375,-0.4328,8656.7,2.0161,0.040534,762000,4901,10350,2100.5,3.56E-05,-0.003479494
97.99767343,253.9597342,365.0940137,85.41666667,93.75,125,260.946887,248.3390095,1.050768816,48.77645116,0.482901939,3100.257002,2434.642233,23.4504542,80.5900836,1304.733082,5660.087137,0.307897266,0.001263155,0.031838765,0.525800179,0.010366761,0.473855457,316976243.8,262.0470093,13880.87655,4728982.145,30.22328705,318.1415361,91.92905377,0.025437893,-53.19718162,0.498567335,6062.432071,96.11055289,37.18675202,42.7169615,15.0390625,-0.00061865,526.67,0.3583,0.019992,150.31,6.984,383.09,53.664,3815.897039,-10.63220382
80.27581595,355.2624898,456.3009903,82.05128205,89.74358974,210.9375,326.9428077,388.9131468,0.840657639,49.17363118,0.830233588,1965.200654,2281.73396,9.142254987,349.1276588,599.582162,4622.466704,0.352591244,0.002479247,0.080426124,0.613145565,0.043762361,1.067739755,585865734.1,368.1823763,17015.37042,33134502.02,88.94924971,716.9942619,-147.1302132,0.04663478,-18.86941103,0.498306851,833.1767855,3335.979585,3.063656157,37.00361576,15.0234375,0.01243,76.26,0.69347,0.02028,122.16,8.3788,215.78,25.267,0.289481778,-0.719558598
69.73158645,406.660535,540.707497,93.93939394,93.93939394,218.75,388.4521595,413.4455128,0.939548616,50.183059,0.800927401,195.1908611,141.6161634,1.017527848,42.34946417,74.2031792,381.2706299,0.35985199,0.000418301,0.182866602,0.687710674,0.117805946,0.955672105,13114177745,1823.693644,89315.2078,53339653.76,104.3744444,2997.290741,-0.497264706,0.041083214,-32.48281118,0.506121386,4158.553582,1012.921421,55.88783796,36.25444379,14.796875,-0.012788,292.84,12.605,0.020036,5348.9,32.537,649.34,121.57,488459.3487,-518.6371517
75.50141898,334.7423149,425.9519693,88.57142857,88.57142857,0,305.6329137,363.4422621,0.840939389,52.21980516,0.780934708,80.96360593,50.16336875,0.683062657,21.60958558,34.84277692,153.9800763,0.277901873,0.000190948,0.160979701,0.632572113,0.046943888,1.208376646,16220540.96,52.84139215,1432.259467,371657751.1,286.925027,14463.66817,978.1972078,0.121491375,-9.752828838,0.497525397,23208.45989,13662.52888,393.9673245,26.87213745,15.015625,0.14427,185.31,10.091,0.022432,12400,168.44,637.44,171.75,99183.48164,118.5777586
93.29720671,254.1301329,366.7361107,84.7826087,91.30434783,31.25,262.2509823,242.3797292,1.081983973,50.76029258,0.748108617,73.34088749,142.4047493,0.356402342,35.20209528,24.89835041,253.4882362,0.394874204,0.00181206,0.098323821,0.746375267,0.051742758,1.230982334,23789577.03,62.8762385,2242.364933,132999239.5,180.5330079,2043.583855,-100.6911632,0.007228432,-19.78544909,0.503516541,884.4067949,322.8195126,2.08697539,14.81561002,14.890625,0.00018722,85.318,3.2231,0.020162,157.64,9.2649,189.19,27.974,15162.51319,-233.0589847
95.38568791,224.8070947,288.7091966,84.7826087,91.30434783,46.875,206.4537198,238.5121076,0.865590103,49.21403369,0.6100999,68.525052,70.94107716,0.441592107,9.665710939,25.98709163,150.1188205,0.40639905,0.001899072,0.120392073,0.748154067,0.062506926,1.050598654,739606385.6,436.9233789,1704.234381,21412395.03,73.24530737,211.3245208,52.21426713,-0.001514063,-10.3062342,0.501693149,931.9223606,816.0982281,18.94584727,6.307976127,14.9375,0.020179,29.375,0.54542,0.020913,269.24,4.8168,203.56,35.314,6252.816334,-123.6150215
80.30740156,261.8662344,328.3219667,92.30769231,97.43589744,62.5,235.1897475,283.4867212,0.829632325,51.72973952,0.754763878,114.8273928,150.223449,0.724357395,34.70051998,43.98915701,302.4974262,0.348481247,0.00042122,0.143283324,0.641146637,0.04988203,1.101091158,67092530.97,123.9562895,2107.400365,30369275.81,84.04342381,845.588694,-27.48247689,-0.035328145,-9.156233082,0.505860901,53.12631292,1227.010381,15.5239803,41.16420341,14.78125,-0.077079,30.746,8.0427,0.025985,218.17,41.767,520.72,120.8,24209.90491,-116.0190727
78.1387794,277.359453,380.7309901,87.17948718,92.30769231,242.1875,272.8280618,288.752519,0.944850846,51.21487856,0.765002823,90.24375816,141.8101748,0.326385901,27.9913328,29.36678088,262.2662924,0.399699231,0.001580966,0.057525766,0.7597544,0.009564257,1.270063221,13218750.39,46.4150106,1288.365218,5197488.323,29.97964991,454.8516264,-6.18531572,-0.035320005,-23.23951868,0.499869758,1805.907207,3251.567818,18.36045502,54.87880357,15,-0.015938,48.133,3.3603,0.023316,322.57,8.3344,292.25,40.966,3042.316721,82.26111335
85.71135381,278.4037686,395.8421607,88.0952381,95.23809524,187.5,283.3755192,275.2383466,1.029564095,49.69984246,0.601149331,428.7009213,340.0041748,2.840137347,147.1838924,180.4670514,922.4381569,0.34852123,0.000727346,0.133494728,0.652671415,0.075373541,1.440624828,15998727.54,52.78881873,1380.035299,81854674.43,144.5051122,434.7072117,69.86025503,0.034717636,-15.82256616,0.498306851,840.0870942,1195.388633,29.16281852,34.15353731,15.0390625,0.011323,73.402,1.043,0.020068,28.973,6.1795,218.81,33.205,3888.625871,-82.37369297
120.0193145,25.8353981,24.54003956,3.278688525,45.90163934,62.5,17.49270579,31.92128037,0.547995118,48.3521355,0.936394565,1.777352476,6.852917691,0.00880726,4.270614118,0.567045114,13.09999933,0.368420837,0.002016818,0.028987997,0.812088224,0.0156643,1.550093297,784496409.1,442.3682744,8608.49147,83942058.17,144.9205656,858.1641397,19802.75464,2.852580073,-8.411612017,0.022662152,9217266.505,4681886.796,108278.5636,17790.91038,8.6328125,-0.31103,32671,0.11643,0.027498,350000,73491,6259.2,1061.3,0.000252349,0.004992372
138.7615352,20.14000382,15.23652114,0,11.26760563,46.875,10.85156516,26.54889648,0.40873884,50.2185507,1.206440374,1967.607519,1506.598381,16.21301313,75.41239277,758.6314886,3568.451549,0.378242276,0.000543516,0.035307323,0.575948071,0.01021243,0.706082897,8789124430,1512.561382,992.8124694,114534536.5,168.9707246,1275.928737,263.4597624,0.014738045,-10.36621348,0.072675176,8106.76797,2549.184914,77.71259138,1.888485829,2.1640625,-0.013195,17478,0.61184,0.030769,1410000,28684,5344.5,786.78,0.001475242,-0.068671987
144.8959017,204.8565522,307.8529088,22.22222222,25,54.6875,219.2341315,192.0073639,1.141800642,50.10865189,0.698530248,111.8414678,88.30069732,0.705061275,18.86599098,46.12015854,220.4486406,0.283295897,0.001238993,0.069225918,0.664160364,0.056364396,1.221687498,1953842291,691.493986,30657.14752,90847558.89,151.906425,582.808265,-310.63375,1.562516889,-2.269806429,0.015368586,321943.5094,15595.89235,4435.309598,5449.846453,9.171875,-0.3342,11375,0.37888,0.032098,983000,27999,4219.5,835.68,0.004000849,-0.104340801
109.5271685,189.064712,257.2111744,58.18181818,80,46.875,183.551928,196.0449611,0.936274654,52.26441224,0.783792474,444.3506575,345.7473585,3.339395345,66.73942018,174.0127016,861.5002728,0.296715247,0.001263646,0.033293559,0.574377335,0.009544845,1.178870382,40761709.37,92.10243568,2132.725221,4634322820,1077.689464,45452.15708,14705.77638,1.223532606,-17.98688643,0.029174264,3355527.349,2530405.554,50271.08392,3059.176832,2.6328125,-0.82621,21418,0.41497,0.034005,3330000,73108,8049.4,1595.6,0.000225031,-0.00625984
